t_min,lon,lat
177.0,-59.00512972752477,-2.1447302035182245
177.0,-59.00458975620637,-2.1447302035182245
177.0,-59.003779799228774,-2.1476979648177563
177.0,-59.004049784887975,-2.1485073542630833
177.0,-59.00350981356958,-2.1485073542630833
177.0,-59.003779799228774,-2.149856336671961
177.0,-59.00350981356958,-2.149856336671961
177.0,-59.00323982791038,-2.1493167437084097
177.0,-59.002159885273585,-2.149856336671961
177.0,-59.00323982791038,-2.1501261331537367
177.0,-59.00188989961439,-2.149856336671961
177.0,-59.00161991395519,-2.150665726117288
180.0,-58.998650071704006,-2.138524884437385
180.0,-58.99676017208962,-2.138524884437385
180.0,-58.9997300143408,-2.138524884437385
180.0,-59.0002699856592,-2.138794680919161
180.0,-58.99757012906721,-2.1390644774009364
180.0,-58.99649018643042,-2.138794680919161
180.0,-58.99649018643042,-2.138524884437385
180.0,-58.99541024379363,-2.139334273882712
180.0,-59.00242987093279,-2.1390644774009364
180.0,-58.994330301156836,-2.1390644774009364
180.0,-58.997840114726415,-2.139334273882712
180.0,-58.99514025813443,-2.139334273882712
180.0,-59.00107994263679,-2.140143663328039
180.0,-59.00323982791038,-2.140143663328039
180.0,-59.00350981356958,-2.1404134598098143
180.0,-58.99460028681603,-2.1398738668462634
180.0,-58.99379032983844,-2.1398738668462634
180.0,-58.99487027247523,-2.1404134598098143
180.0,-59.00323982791038,-2.140953052773366
180.0,-58.99541024379363,-2.1406832562915903
180.0,-58.99541024379363,-2.140953052773366
180.0,-58.994060315497634,-2.1404134598098143
180.0,-59.00350981356958,-2.1414926457369168
180.0,-58.99379032983844,-2.1417624422186927
180.0,-59.00350981356958,-2.1431114246275706
180.0,-59.00350981356958,-2.1439208140728976
180.0,-59.002159885273585,-2.143381221109346
180.0,-59.00431977054717,-2.144190610554673
180.0,-59.00485974186557,-2.1447302035182245
180.0,-59.00512972752477,-2.1452697964817755
180.0,-59.00512972752477,-2.145
180.0,-59.00512972752477,-2.1455395929635515
180.0,-59.003779799228774,-2.146348982408878
180.0,-59.00350981356958,-2.146618778890654
180.0,-59.00350981356958,-2.1468885753724294
180.0,-59.00431977054717,-2.1495865401901857
180.0,-59.00350981356958,-2.1495865401901857
180.0,-59.003779799228774,-2.1501261331537367
180.0,-59.00161991395519,-2.149856336671961
180.0,-59.00296984225118,-2.1501261331537367
180.0,-59.00296984225118,-2.150395929635512
180.0,-59.0008099569776,-2.150395929635512
180.0,-59.001349928295994,-2.150665726117288
180.0,-59.00161991395519,-2.1509355225990636
183.0,-58.99838008604481,-2.1382550879556095
183.0,-58.99811010038561,-2.1382550879556095
183.0,-58.997840114726415,-2.138524884437385
183.0,-58.99649018643042,-2.1382550879556095
183.0,-58.996220200771226,-2.138524884437385
183.0,-58.995950215112025,-2.138524884437385
183.0,-58.99568022945283,-2.138524884437385
183.0,-59.002159885273585,-2.138794680919161
183.0,-58.99730014340802,-2.138794680919161
183.0,-58.99730014340802,-2.139334273882712
183.0,-58.994330301156836,-2.139334273882712
183.0,-59.00188989961439,-2.139604070364488
183.0,-59.00188989961439,-2.1398738668462634
183.0,-59.00350981356958,-2.1398738668462634
183.0,-58.99379032983844,-2.140143663328039
183.0,-59.003779799228774,-2.1404134598098143
183.0,-59.00350981356958,-2.1406832562915903
183.0,-58.99487027247523,-2.1406832562915903
183.0,-58.99460028681603,-2.1406832562915903
183.0,-59.003779799228774,-2.1412228492551413
183.0,-59.00323982791038,-2.1412228492551413
183.0,-59.00323982791038,-2.1414926457369168
183.0,-59.003779799228774,-2.1414926457369168
183.0,-59.00431977054717,-2.142032238700468
183.0,-59.004049784887975,-2.1431114246275706
183.0,-59.00485974186557,-2.1444604070364486
183.0,-59.00539971318397,-2.1452697964817755
183.0,-59.004049784887975,-2.146618778890654
183.0,-59.003779799228774,-2.1482375577813073
183.0,-59.00431977054717,-2.1490469472266343
183.0,-59.004049784887975,-2.1495865401901857
183.0,-59.00350981356958,-2.1501261331537367
183.0,-59.00269985659198,-2.149856336671961
183.0,-59.00269985659198,-2.1501261331537367
183.0,-59.00269985659198,-2.150665726117288
183.0,-59.00161991395519,-2.151205319080839
183.0,-58.99379032983844,-2.151205319080839
183.0,-58.99379032983844,-2.151475115562615
186.0,-59.00161991395519,-2.138794680919161
186.0,-58.99757012906721,-2.138524884437385
186.0,-58.99676017208962,-2.1382550879556095
186.0,-58.996220200771226,-2.1382550879556095
186.0,-59.00107994263679,-2.1390644774009364
186.0,-58.99514025813443,-2.138524884437385
186.0,-58.994330301156836,-2.138794680919161
186.0,-58.994060315497634,-2.1390644774009364
186.0,-58.99811010038561,-2.139334273882712
186.0,-59.00188989961439,-2.139334273882712
186.0,-58.99757012906721,-2.139334273882712
186.0,-58.994330301156836,-2.140143663328039
186.0,-58.994060315497634,-2.1398738668462634
186.0,-58.99352034417924,-2.140143663328039
186.0,-59.003779799228774,-2.140143663328039
186.0,-58.99460028681603,-2.1404134598098143
186.0,-59.003779799228774,-2.140953052773366
186.0,-59.004049784887975,-2.1417624422186927
186.0,-59.004049784887975,-2.142032238700468
186.0,-59.003779799228774,-2.143651017591122
186.0,-59.00539971318397,-2.145
186.0,-59.00485974186557,-2.145809389445327
186.0,-59.004049784887975,-2.1468885753724294
186.0,-59.003779799228774,-2.1468885753724294
186.0,-59.003779799228774,-2.147967761299532
186.0,-59.004049784887975,-2.1482375577813073
186.0,-59.00242987093279,-2.149856336671961
186.0,-59.00242987093279,-2.1501261331537367
186.0,-59.00188989961439,-2.1501261331537367
186.0,-59.003779799228774,-2.150395929635512
186.0,-59.00323982791038,-2.150395929635512
186.0,-59.00269985659198,-2.150395929635512
186.0,-59.001349928295994,-2.1509355225990636
189.0,-58.99892005736321,-2.1382550879556095
189.0,-58.99568022945283,-2.1382550879556095
189.0,-59.00161991395519,-2.1390644774009364
189.0,-59.00161991395519,-2.138524884437385
189.0,-59.00242987093279,-2.138794680919161
189.0,-58.994060315497634,-2.139334273882712
189.0,-59.00323982791038,-2.139604070364488
189.0,-58.994330301156836,-2.1398738668462634
189.0,-59.0008099569776,-2.1398738668462634
189.0,-59.00350981356958,-2.140953052773366
189.0,-59.00350981356958,-2.1417624422186927
189.0,-59.00431977054717,-2.1417624422186927
189.0,-59.004049784887975,-2.143651017591122
189.0,-59.00539971318397,-2.145809389445327
189.0,-59.00350981356958,-2.1482375577813073
189.0,-59.00458975620637,-2.1487771507448588
189.0,-59.002159885273585,-2.1501261331537367
189.0,-59.00350981356958,-2.150395929635512
189.0,-59.004049784887975,-2.150665726117288
189.0,-59.00323982791038,-2.150665726117288
189.0,-59.00242987093279,-2.150665726117288
192.0,-58.99541024379363,-2.1382550879556095
192.0,-58.999460028681604,-2.1382550879556095
192.0,-58.99757012906721,-2.1382550879556095
192.0,-58.99730014340802,-2.1382550879556095
192.0,-58.99541024379363,-2.138524884437385
192.0,-58.99487027247523,-2.138524884437385
192.0,-58.99514025813443,-2.138794680919161
192.0,-59.00188989961439,-2.138794680919161
192.0,-58.99757012906721,-2.138794680919161
192.0,-59.00188989961439,-2.1390644774009364
192.0,-58.997840114726415,-2.1390644774009364
192.0,-58.99757012906721,-2.139604070364488
192.0,-58.99487027247523,-2.1390644774009364
192.0,-58.99379032983844,-2.139334273882712
192.0,-59.00161991395519,-2.1398738668462634
192.0,-59.00350981356958,-2.139604070364488
192.0,-59.00107994263679,-2.139604070364488
192.0,-59.000539971318396,-2.1398738668462634
192.0,-58.994330301156836,-2.139604070364488
192.0,-58.99379032983844,-2.139604070364488
192.0,-58.994060315497634,-2.139604070364488
192.0,-58.99352034417924,-2.139604070364488
192.0,-59.004049784887975,-2.1404134598098143
192.0,-58.99379032983844,-2.1404134598098143
192.0,-59.004049784887975,-2.140953052773366
192.0,-59.00350981356958,-2.1412228492551413
192.0,-59.004049784887975,-2.1414926457369168
192.0,-59.00458975620637,-2.144190610554673
192.0,-59.005669698843164,-2.1447302035182245
192.0,-59.00539971318397,-2.1455395929635515
192.0,-59.00512972752477,-2.1460791859271025
192.0,-59.00458975620637,-2.1460791859271025
192.0,-59.00431977054717,-2.146348982408878
192.0,-59.00485974186557,-2.1490469472266343
192.0,-59.00458975620637,-2.1493167437084097
192.0,-59.00431977054717,-2.149856336671961
192.0,-59.00296984225118,-2.150665726117288
192.0,-59.00242987093279,-2.150395929635512
192.0,-59.001349928295994,-2.151475115562615
195.0,-58.99730014340802,-2.138524884437385
195.0,-58.99703015774882,-2.1382550879556095
195.0,-58.99487027247523,-2.138794680919161
195.0,-58.99514025813443,-2.1390644774009364
195.0,-59.00161991395519,-2.139334273882712
195.0,-58.99811010038561,-2.1390644774009364
195.0,-58.994060315497634,-2.138794680919161
195.0,-58.99379032983844,-2.1390644774009364
195.0,-59.00323982791038,-2.139334273882712
195.0,-58.99352034417924,-2.139334273882712
195.0,-59.003779799228774,-2.139604070364488
195.0,-59.00161991395519,-2.139604070364488
195.0,-59.004049784887975,-2.1412228492551413
195.0,-59.00458975620637,-2.1417624422186927
195.0,-59.00458975620637,-2.1423020351822437
195.0,-59.00431977054717,-2.1423020351822437
195.0,-59.004049784887975,-2.1439208140728976
195.0,-59.00512972752477,-2.1444604070364486
195.0,-59.005669698843164,-2.1444604070364486
195.0,-59.005669698843164,-2.1455395929635515
195.0,-59.00539971318397,-2.1460791859271025
195.0,-59.00485974186557,-2.146348982408878
195.0,-59.00458975620637,-2.146348982408878
195.0,-59.004049784887975,-2.147158371854205
195.0,-59.00458975620637,-2.1485073542630833
195.0,-59.004049784887975,-2.1501261331537367
195.0,-59.002159885273585,-2.150395929635512
195.0,-59.00431977054717,-2.150665726117288
195.0,-59.00350981356958,-2.1509355225990636
195.0,-59.002159885273585,-2.1509355225990636
195.0,-58.99352034417924,-2.151205319080839
195.0,-58.99352034417924,-2.151475115562615
198.0,-58.9991900430224,-2.1382550879556095
198.0,-58.99568022945283,-2.138794680919161
198.0,-59.002159885273585,-2.138524884437385
198.0,-58.99460028681603,-2.138524884437385
198.0,-58.994330301156836,-2.138524884437385
198.0,-59.001349928295994,-2.139334273882712
198.0,-59.001349928295994,-2.1390644774009364
198.0,-58.99352034417924,-2.1390644774009364
198.0,-59.004049784887975,-2.139604070364488
198.0,-59.001349928295994,-2.1398738668462634
198.0,-59.003779799228774,-2.1406832562915903
198.0,-59.00458975620637,-2.1414926457369168
198.0,-59.00458975620637,-2.142032238700468
198.0,-59.00458975620637,-2.1425718316640197
198.0,-59.005939684502366,-2.1447302035182245
198.0,-59.00539971318397,-2.1444604070364486
198.0,-59.005669698843164,-2.145809389445327
198.0,-59.00539971318397,-2.146348982408878
198.0,-59.00485974186557,-2.1460791859271025
198.0,-59.00512972752477,-2.146348982408878
198.0,-59.00458975620637,-2.146618778890654
198.0,-59.00431977054717,-2.146618778890654
198.0,-59.00431977054717,-2.1468885753724294
198.0,-59.004049784887975,-2.1474281683359804
198.0,-59.00512972752477,-2.1493167437084097
198.0,-59.00431977054717,-2.1487771507448588
198.0,-59.004049784887975,-2.1487771507448588
198.0,-59.003779799228774,-2.1493167437084097
198.0,-59.003779799228774,-2.150665726117288
198.0,-59.00350981356958,-2.150665726117288
198.0,-59.003779799228774,-2.1509355225990636
198.0,-59.00269985659198,-2.1509355225990636
198.0,-59.00296984225118,-2.1509355225990636
198.0,-59.002159885273585,-2.150665726117288
201.0,-58.995950215112025,-2.1382550879556095
201.0,-59.00188989961439,-2.138524884437385
201.0,-58.994330301156836,-2.1382550879556095
201.0,-58.99379032983844,-2.138794680919161
201.0,-58.99352034417924,-2.1398738668462634
201.0,-59.00431977054717,-2.1412228492551413
201.0,-59.00458975620637,-2.1439208140728976
201.0,-59.00539971318397,-2.1447302035182245
201.0,-59.005939684502366,-2.145
201.0,-59.00539971318397,-2.146618778890654
201.0,-59.00485974186557,-2.146618778890654
201.0,-59.00431977054717,-2.147967761299532
201.0,-59.004049784887975,-2.150395929635512
201.0,-59.00323982791038,-2.151205319080839
201.0,-59.00242987093279,-2.1509355225990636
201.0,-59.00188989961439,-2.1509355225990636
204.0,-59.002159885273585,-2.1382550879556095
204.0,-58.994060315497634,-2.138524884437385
204.0,-58.99352034417924,-2.138524884437385
204.0,-58.99352034417924,-2.138794680919161
204.0,-59.00296984225118,-2.1390644774009364
204.0,-59.00431977054717,-2.139334273882712
204.0,-59.003779799228774,-2.1398738668462634
204.0,-59.00431977054717,-2.1414926457369168
204.0,-59.00485974186557,-2.143651017591122
204.0,-59.00512972752477,-2.144190610554673
204.0,-59.00512972752477,-2.145809389445327
204.0,-59.005939684502366,-2.1460791859271025
204.0,-59.00485974186557,-2.1468885753724294
204.0,-59.00458975620637,-2.1468885753724294
204.0,-59.00431977054717,-2.1474281683359804
204.0,-59.00431977054717,-2.1485073542630833
204.0,-59.00458975620637,-2.1490469472266343
204.0,-59.00485974186557,-2.1493167437084097
204.0,-59.00485974186557,-2.1495865401901857
204.0,-59.003779799228774,-2.151205319080839
207.0,-58.99460028681603,-2.138794680919161
207.0,-59.00458975620637,-2.139334273882712
207.0,-59.00350981356958,-2.139334273882712
207.0,-59.0008099569776,-2.140143663328039
207.0,-59.00431977054717,-2.140143663328039
207.0,-59.00431977054717,-2.1425718316640197
207.0,-59.00431977054717,-2.143651017591122
207.0,-59.005669698843164,-2.144190610554673
207.0,-59.00485974186557,-2.144190610554673
207.0,-59.005669698843164,-2.1452697964817755
207.0,-59.005939684502366,-2.1455395929635515
207.0,-59.005939684502366,-2.145809389445327
207.0,-59.005669698843164,-2.146348982408878
207.0,-59.003779799228774,-2.1474281683359804
207.0,-59.00431977054717,-2.1482375577813073
207.0,-59.00512972752477,-2.1495865401901857
207.0,-59.00458975620637,-2.1495865401901857
207.0,-59.00485974186557,-2.149856336671961
207.0,-59.00188989961439,-2.150395929635512
207.0,-59.00431977054717,-2.1509355225990636
207.0,-59.00323982791038,-2.1509355225990636
207.0,-59.00188989961439,-2.151205319080839
207.0,-59.00296984225118,-2.151205319080839
207.0,-59.00350981356958,-2.151475115562615
210.0,-59.00323982791038,-2.138794680919161
210.0,-59.00323982791038,-2.1390644774009364
210.0,-59.00485974186557,-2.1417624422186927
210.0,-59.00431977054717,-2.142841628145795
210.0,-59.00431977054717,-2.1439208140728976
210.0,-59.00485974186557,-2.1439208140728976
210.0,-59.00539971318397,-2.144190610554673
210.0,-59.005669698843164,-2.145
210.0,-59.00431977054717,-2.1476979648177563
210.0,-59.004049784887975,-2.147967761299532
210.0,-59.00539971318397,-2.1490469472266343
210.0,-59.00458975620637,-2.149856336671961
210.0,-59.00458975620637,-2.1501261331537367
210.0,-59.00431977054717,-2.150395929635512
210.0,-59.00350981356958,-2.151205319080839
210.0,-59.00269985659198,-2.151475115562615
210.0,-59.00161991395519,-2.151475115562615
213.0,-59.004049784887975,-2.139334273882712
213.0,-59.00350981356958,-2.1390644774009364
213.0,-59.00485974186557,-2.142032238700468
213.0,-59.005669698843164,-2.1460791859271025
213.0,-59.004049784887975,-2.1476979648177563
213.0,-59.00539971318397,-2.1487771507448588
213.0,-59.00512972752477,-2.1487771507448588
213.0,-59.00188989961439,-2.150665726117288
213.0,-59.004049784887975,-2.1509355225990636
213.0,-59.002159885273585,-2.151205319080839
216.0,-59.00161991395519,-2.1382550879556095
216.0,-58.99379032983844,-2.138524884437385
216.0,-59.00296984225118,-2.138794680919161
216.0,-59.00296984225118,-2.139334273882712
216.0,-59.004049784887975,-2.1398738668462634
216.0,-59.00485974186557,-2.1423020351822437
216.0,-59.00458975620637,-2.142841628145795
216.0,-59.00485974186557,-2.143381221109346
216.0,-59.00431977054717,-2.143381221109346
216.0,-59.00458975620637,-2.143651017591122
216.0,-59.00512972752477,-2.1439208140728976
216.0,-59.00512972752477,-2.1490469472266343
216.0,-59.00485974186557,-2.1485073542630833
216.0,-59.00485974186557,-2.1501261331537367
216.0,-59.00431977054717,-2.1501261331537367
216.0,-59.00431977054717,-2.151205319080839
219.0,-59.00431977054717,-2.139604070364488
219.0,-59.004049784887975,-2.1390644774009364
219.0,-59.004049784887975,-2.140143663328039
219.0,-59.00620967016156,-2.145809389445327
219.0,-59.00485974186557,-2.147158371854205
219.0,-59.00485974186557,-2.1482375577813073
219.0,-59.00485974186557,-2.1487771507448588
219.0,-59.00539971318397,-2.1493167437084097
219.0,-59.00458975620637,-2.1509355225990636
219.0,-59.00431977054717,-2.151475115562615
222.0,-59.00269985659198,-2.1390644774009364
222.0,-59.00458975620637,-2.1431114246275706
222.0,-59.00512972752477,-2.1431114246275706
222.0,-59.005669698843164,-2.1490469472266343
222.0,-59.00512972752477,-2.149856336671961
222.0,-59.004049784887975,-2.151205319080839
222.0,-59.00242987093279,-2.151205319080839
222.0,-59.004049784887975,-2.151475115562615
225.0,-59.00269985659198,-2.138794680919161
225.0,-59.003779799228774,-2.139334273882712
225.0,-59.00269985659198,-2.139334273882712
225.0,-59.00485974186557,-2.1425718316640197
225.0,-59.00485974186557,-2.142841628145795
225.0,-59.00485974186557,-2.1431114246275706
225.0,-59.00512972752477,-2.143381221109346
225.0,-59.00458975620637,-2.143381221109346
225.0,-59.005939684502366,-2.1452697964817755
225.0,-59.00647965582076,-2.1455395929635515
225.0,-59.00512972752477,-2.1485073542630833
225.0,-59.00458975620637,-2.151205319080839
228.0,-59.003779799228774,-2.1390644774009364
228.0,-59.00350981356958,-2.138794680919161
228.0,-59.00512972752477,-2.142841628145795
228.0,-59.00539971318397,-2.143381221109346
228.0,-59.00620967016156,-2.1452697964817755
228.0,-59.00647965582076,-2.1460791859271025
228.0,-59.00539971318397,-2.1485073542630833
228.0,-59.005669698843164,-2.1493167437084097
228.0,-59.00485974186557,-2.151475115562615
231.0,-59.00431977054717,-2.1398738668462634
231.0,-59.00539971318397,-2.143651017591122
231.0,-59.00512972752477,-2.143651017591122
231.0,-59.00620967016156,-2.1460791859271025
231.0,-59.00512972752477,-2.1482375577813073
234.0,-59.00350981356958,-2.138524884437385
234.0,-59.00539971318397,-2.1431114246275706
234.0,-59.005669698843164,-2.1487771507448588
234.0,-59.00539971318397,-2.1501261331537367
234.0,-59.00512972752477,-2.1501261331537367
234.0,-59.00458975620637,-2.150665726117288
234.0,-59.00512972752477,-2.151205319080839
237.0,-59.00242987093279,-2.138524884437385
237.0,-59.00647965582076,-2.146348982408878
237.0,-59.00620967016156,-2.146348982408878
237.0,-59.005939684502366,-2.1487771507448588
237.0,-59.005939684502366,-2.1490469472266343
237.0,-59.00242987093279,-2.151475115562615
237.0,-59.002159885273585,-2.151475115562615
240.0,-59.005669698843164,-2.143381221109346
240.0,-59.00647965582076,-2.145
240.0,-59.006749641479956,-2.146348982408878
240.0,-59.00647965582076,-2.145809389445327
240.0,-59.00620967016156,-2.146618778890654
240.0,-59.005939684502366,-2.1495865401901857
240.0,-59.00539971318397,-2.1495865401901857
240.0,-59.00512972752477,-2.150395929635512
240.0,-59.00485974186557,-2.151205319080839
